lot_id	wafer_id	hold	date	product_id	hold_type
SN28OPZ	12	PIE HOLD	4/27/2022 0:00	UMXS	Map
SN77CAH	10	PIE HOLD	1/8/2023 0:00	KDSD	Map
SN24PJA	18	DISPO	4/19/2022 0:00	DTLS	Map
SN73V6H	12	PIE HOLD	4/13/2022 0:00	KDSD	Map
SN21KGG	2	QA HOLD	3/5/2022 0:00	SFSK	Map
SN73ESN	18	DISPO	11/1/2022 0:00	KSDL	Map
SN73WSJ	10	PIE HOLD	12/17/2022 0:00	DTLS	Map
SN94X8I	2	QA HOLD	9/23/2022 0:00	XLFU	Map
SN13A7G	1	DISPO	8/17/2022 0:00	BLUD	Map
SN27PEZ	7	DISPO	1/28/2022 0:00	UX2M	SBL
SN19NJD	14	QA HOLD	5/5/2022 0:00	UX2M	Map
SN32B5M	15	PIE HOLD	1/24/2023 0:00	SLFU	Map
SN98IXX	1	QA HOLD	2/11/2023 0:00	KEKS	Map
SN17MTI	17	PIE HOLD	4/4/2023 0:00	KSLE	SBL
SN96K11	10	DISPO	7/22/2022 0:00	IEKW	Map
SN86CX9	7	QA HOLD	2/1/2022 0:00	KSLE	Map
SN65V3J	10	PIE HOLD	4/26/2022 0:00	BLUD	SBL
SN60YYI	11	PE HOLD	5/11/2022 0:00	DTLS	Map
SN88EKS	4	DISPO	8/1/2022 0:00	KELK	Map
SN32N61	3	DISPO	7/3/2022 0:00	KSDL	SBL
SN45UZ1	1	PIE HOLD	9/30/2022 0:00	KDSD	Map
SN86A05	11	QA HOLD	5/4/2022 0:00	SLFU	Map
SN13XSS	12	QA HOLD	5/25/2023 0:00	IEKW	Map
SN75XWM	1	PE HOLD	6/13/2022 0:00	SFSK	Map
SN22T8G	16	QA HOLD	3/12/2023 0:00	UFLU	SBL
SN88J1J	18	PIE HOLD	7/29/2022 0:00	UX2M	Map
SN85EZT	19	PIE HOLD	2/27/2022 0:00	KEKS	SBL
SN86H8R	9	PE HOLD	3/1/2023 0:00	XLFU	Map
SN69S41	14	PIE HOLD	3/11/2022 0:00	XLFU	Map
SN92BYZ	24	PE HOLD	3/19/2022 0:00	UMXS	SBL
SN60EIR	5	DISPO	2/5/2022 0:00	SLFU	Map
SN58GUL	4	QA HOLD	11/11/2022 0:00	XLFU	Map
SN21O3D	25	PE HOLD	5/24/2023 0:00	DTLS	Map
SN81B2O	20	DISPO	12/28/2022 0:00	BLUD	Map
SN89A9M	4	QA HOLD	5/2/2023 0:00	KEKS	SBL
SN69L8H	18	PE HOLD	5/1/2022 0:00	XLFU	Map
SN37L5O	8	DISPO	6/7/2023 0:00	KSLE	SBL
SN61VQF	14	DISPO	1/3/2022 0:00	KDSD	Map
SN53EGR	23	QA HOLD	12/23/2022 0:00	SFSK	Map
SN59VBW	18	QA HOLD	4/9/2022 0:00	UX2M	SBL
SN32KG0	3	DISPO	2/6/2023 0:00	KEKS	Map
SN10HOI	25	PIE HOLD	5/5/2023 0:00	XLFU	Map
SN38AVB	24	PE HOLD	1/15/2023 0:00	DTLS	Map
SN87HE4	16	PE HOLD	5/15/2023 0:00	IEKW	Map
SN50T8R	15	QA HOLD	1/25/2023 0:00	UX2M	Map
SN79W2J	17	QA HOLD	3/21/2023 0:00	UMXS	SBL
SN28C2Z	10	DISPO	2/3/2022 0:00	UFLU	SBL
SN45TKR	20	QA HOLD	9/4/2022 0:00	KSDL	Map
SN14WYN	14	PIE HOLD	2/7/2022 0:00	KEKS	Map
SN80JQN	15	DISPO	2/9/2023 0:00	BLUD	Map
SN43TZI	5	DISPO	8/28/2022 0:00	DTLS	Map
SN30Y1V	2	PE HOLD	6/23/2022 0:00	UMXS	Map
SN46A3W	5	PE HOLD	10/7/2022 0:00	KEKS	Map
SN23RKC	7	PIE HOLD	4/21/2022 0:00	IEKW	Map
SN89GQI	2	DISPO	11/23/2022 0:00	KSLE	Map
SN25IYG	1	PE HOLD	4/11/2022 0:00	UX2M	Map
SN77UVL	4	PE HOLD	9/14/2022 0:00	UX2M	Map
SN32UX2	2	QA HOLD	5/24/2023 0:00	IEKW	Map
SN88BEQ	14	PE HOLD	4/28/2022 0:00	KSLE	Map
SN90P6N	23	QA HOLD	1/14/2022 0:00	UMXS	SBL
SN50Z3T	20	PE HOLD	4/22/2023 0:00	KDSD	Map
SN38TYQ	8	QA HOLD	6/27/2022 0:00	DTLS	SBL
SN65EMK	4	QA HOLD	3/30/2023 0:00	IEKW	Map
SN66OCG	6	PE HOLD	8/24/2022 0:00	XLFU	SBL
SN85CK1	19	DISPO	9/25/2022 0:00	BLUD	SBL
SN28YA1	16	PE HOLD	2/3/2023 0:00	KELK	SBL
SN97TVX	15	PE HOLD	11/1/2022 0:00	BLUD	Map
SN69AZA	11	PE HOLD	1/12/2022 0:00	KSDL	Map
SN66BJ0	16	QA HOLD	5/10/2023 0:00	UFLU	Map
SN76F39	23	PE HOLD	5/22/2022 0:00	KEKS	SBL
SN94E2E	19	PIE HOLD	2/6/2023 0:00	UFLU	SBL
SN93ZPO	15	PE HOLD	3/18/2023 0:00	SFSK	Map
SN38JLB	21	QA HOLD	3/20/2023 0:00	BLUD	Map
SN58LSR	23	PE HOLD	5/27/2022 0:00	KELK	SBL
SN22SD6	9	PE HOLD	5/12/2023 0:00	KSDL	Map
SN66XD5	3	PE HOLD	1/3/2022 0:00	KSDL	Map
SN79CLD	21	QA HOLD	4/7/2022 0:00	KSDL	Map
SN85WFB	22	PE HOLD	11/25/2022 0:00	KELK	Map
SN50IW7	11	PIE HOLD	12/6/2022 0:00	XLFU	Map
SN94BON	1	PE HOLD	8/8/2022 0:00	KELK	Map
SN73Q8D	21	PIE HOLD	6/3/2023 0:00	SLFU	Map
SN20WK3	8	DISPO	4/17/2023 0:00	UMXS	SBL
SN64F5I	9	QA HOLD	5/27/2022 0:00	KSLE	SBL
SN12WSV	25	DISPO	2/3/2022 0:00	BLUD	SBL
SN62UQ0	12	PE HOLD	7/31/2022 0:00	UX2M	Map
SN73WXF	13	PE HOLD	10/9/2022 0:00	KELK	SBL
SN90AM5	14	QA HOLD	9/9/2022 0:00	UFLU	SBL
SN26WSX	11	PE HOLD	4/8/2022 0:00	DTLS	Map
SN75LXO	23	DISPO	2/20/2023 0:00	IEKW	Map
SN79L3B	23	PE HOLD	11/28/2022 0:00	BLUD	SBL
SN24XEC	3	PE HOLD	1/9/2023 0:00	UMXS	SBL
SN35OVQ	2	DISPO	6/24/2022 0:00	IEKW	SBL
SN11F2M	21	PIE HOLD	11/16/2022 0:00	KDSD	SBL
SN37EW0	14	PE HOLD	10/29/2022 0:00	KSLE	SBL
SN63JNO	1	PE HOLD	5/27/2023 0:00	BLUD	SBL
SN54TDW	20	PE HOLD	2/24/2023 0:00	KDSD	Map
SN25L6W	15	PIE HOLD	10/13/2022 0:00	KSDL	SBL
SN87YHT	16	DISPO	3/28/2023 0:00	SLFU	Map
SN75LAD	15	QA HOLD	11/10/2022 0:00	KSLE	Map
SN74BKG	13	PE HOLD	5/25/2022 0:00	UFLU	Map
SN35D8V	14	QA HOLD	3/15/2022 0:00	XLFU	Map
SN63L5A	2	DISPO	5/25/2023 0:00	UMXS	Map
SN60GUB	6	PIE HOLD	1/14/2022 0:00	BLUD	SBL
SN18WBR	1	PE HOLD	9/7/2022 0:00	KSLE	Map
SN68ZRF	20	QA HOLD	8/14/2022 0:00	UMXS	Map
SN64RA4	14	QA HOLD	4/1/2023 0:00	KELK	SBL
SN85AON	3	QA HOLD	5/12/2023 0:00	KSLE	SBL
SN67SWB	1	PE HOLD	2/11/2022 0:00	KELK	Map
SN72IUI	2	DISPO	2/16/2023 0:00	BLUD	Map
SN98JJ8	24	DISPO	1/16/2023 0:00	XLFU	Map
SN54GO6	2	PE HOLD	10/21/2022 0:00	SFSK	Map
SN74F7T	2	QA HOLD	4/13/2022 0:00	UX2M	Map
SN98IGH	20	DISPO	9/13/2022 0:00	KSLE	Map
SN41NBK	5	QA HOLD	11/27/2022 0:00	SFSK	Map
SN56D1I	2	PIE HOLD	1/30/2022 0:00	KELK	Map
SN88NA7	7	PIE HOLD	5/10/2022 0:00	KELK	Map
SN94A3Y	8	QA HOLD	7/3/2022 0:00	XLFU	Map
SN59ADU	20	QA HOLD	2/27/2023 0:00	SLFU	SBL
SN57LIL	9	PIE HOLD	2/26/2023 0:00	KEKS	Map
SN51Z5S	15	PIE HOLD	3/8/2022 0:00	KSDL	SBL
SN50HJ3	12	QA HOLD	4/10/2023 0:00	KELK	SBL
SN91KMW	24	DISPO	4/10/2022 0:00	UX2M	SBL
SN53G78	24	QA HOLD	12/14/2022 0:00	BLUD	Map
SN96C1A	18	DISPO	4/30/2023 0:00	KEKS	Map
SN41ICO	8	DISPO	1/15/2023 0:00	UMXS	SBL
SN85VOU	10	PIE HOLD	1/22/2022 0:00	KSLE	Map
SN19HP2	13	QA HOLD	5/22/2022 0:00	KSLE	Map
SN83CA5	23	QA HOLD	11/17/2022 0:00	KSDL	Map
SN82OPX	2	DISPO	6/1/2023 0:00	SFSK	Map
SN39L21	17	QA HOLD	10/1/2022 0:00	SFSK	SBL
SN21MWE	21	DISPO	4/21/2022 0:00	XLFU	SBL
SN69EVH	18	DISPO	6/2/2022 0:00	KEKS	SBL
SN51K10	6	PIE HOLD	9/15/2022 0:00	UFLU	SBL
SN90AD3	4	PE HOLD	11/16/2022 0:00	KDSD	Map
SN77WCD	6	DISPO	7/5/2022 0:00	XLFU	Map
SN44CDS	5	DISPO	1/22/2022 0:00	UMXS	SBL
SN74HJC	3	DISPO	4/1/2022 0:00	UMXS	Map
SN90DNM	6	PIE HOLD	5/25/2023 0:00	KDSD	SBL
SN37T19	14	DISPO	6/29/2022 0:00	IEKW	Map
SN64ZZU	6	QA HOLD	7/13/2022 0:00	SFSK	Map
SN18PJH	9	PIE HOLD	4/8/2023 0:00	SFSK	Map
SN51PYL	9	QA HOLD	1/2/2023 0:00	KSDL	Map
SN84G0V	6	DISPO	8/22/2022 0:00	DTLS	SBL
SN76U3V	17	PE HOLD	9/24/2022 0:00	IEKW	Map
SN75FS7	20	PE HOLD	6/23/2022 0:00	BLUD	SBL
SN27WIK	19	DISPO	8/22/2022 0:00	IEKW	SBL
SN10BOZ	15	DISPO	3/12/2022 0:00	UX2M	SBL
SN69W8B	22	PIE HOLD	2/18/2023 0:00	IEKW	SBL
SN98BSP	8	PIE HOLD	6/8/2022 0:00	UX2M	Map
SN95LKT	22	PIE HOLD	5/16/2022 0:00	UX2M	Map
SN39ZGM	24	PIE HOLD	11/10/2022 0:00	BLUD	SBL
SN85Z73	11	PE HOLD	2/8/2023 0:00	KEKS	SBL
SN58WZV	8	QA HOLD	2/12/2022 0:00	XLFU	Map
SN23IWQ	17	QA HOLD	11/23/2022 0:00	KSDL	SBL
SN11A0E	23	PIE HOLD	7/10/2022 0:00	XLFU	SBL
SN63P0E	18	QA HOLD	5/11/2023 0:00	KSLE	Map
SN10QZ7	21	PIE HOLD	2/18/2023 0:00	UMXS	Map
SN94NN2	1	DISPO	7/6/2022 0:00	KDSD	SBL
SN17SUO	23	QA HOLD	7/28/2022 0:00	XLFU	Map
SN32X1Y	13	DISPO	6/5/2023 0:00	SLFU	Map
SN84J5U	16	PE HOLD	12/31/2022 0:00	XLFU	SBL
SN28WQJ	11	DISPO	4/22/2023 0:00	KDSD	SBL
SN69DCK	10	DISPO	12/1/2022 0:00	KSDL	Map
SN60MI3	15	QA HOLD	4/22/2022 0:00	SFSK	Map
SN25VNE	24	DISPO	5/25/2023 0:00	KEKS	Map
SN99NAU	3	PE HOLD	9/5/2022 0:00	SLFU	Map
SN34R0F	10	PIE HOLD	10/2/2022 0:00	UX2M	SBL
SN26WMH	20	PIE HOLD	12/6/2022 0:00	KSDL	Map
SN72EAH	10	PIE HOLD	11/30/2022 0:00	XLFU	Map
SN76L8I	3	PE HOLD	5/15/2022 0:00	KSDL	SBL
SN17WIT	2	DISPO	5/28/2023 0:00	KEKS	Map
SN93O63	17	DISPO	2/19/2022 0:00	SLFU	SBL
SN78LBX	23	PIE HOLD	6/4/2023 0:00	DTLS	SBL
SN95FGR	15	PIE HOLD	6/5/2023 0:00	BLUD	SBL
SN37YJG	4	DISPO	6/15/2022 0:00	KSLE	Map
SN88RSU	1	PE HOLD	3/20/2023 0:00	SLFU	Map
SN17RXT	22	DISPO	6/7/2023 0:00	UMXS	SBL
SN17RH4	10	DISPO	5/8/2022 0:00	XLFU	SBL
SN39MOG	3	PIE HOLD	1/15/2023 0:00	UFLU	Map
SN96XQR	25	DISPO	4/19/2023 0:00	KEKS	SBL
SN21WJU	7	DISPO	10/23/2022 0:00	KELK	Map
SN77JZ4	20	QA HOLD	1/26/2023 0:00	UX2M	SBL
SN31BZY	15	PE HOLD	5/2/2022 0:00	KEKS	Map
SN79N4N	7	PE HOLD	2/14/2023 0:00	UFLU	Map
SN90JLH	4	DISPO	3/23/2022 0:00	SFSK	Map
SN91AMF	22	DISPO	3/31/2023 0:00	KELK	Map
SN90HU4	13	DISPO	2/22/2023 0:00	KDSD	SBL
SN41N14	13	QA HOLD	4/29/2022 0:00	DTLS	SBL
SN43XGT	3	DISPO	1/14/2022 0:00	UFLU	Map
SN79SIE	6	QA HOLD	3/26/2023 0:00	SFSK	SBL
SN96SS4	4	PIE HOLD	1/3/2022 0:00	SFSK	Map
SN91ZI0	22	QA HOLD	4/23/2023 0:00	KEKS	Map
SN57WKK	18	PIE HOLD	2/11/2022 0:00	KSLE	SBL
SN22K86	20	DISPO	3/8/2022 0:00	KDSD	Map
SN63VBX	6	QA HOLD	6/30/2022 0:00	UFLU	Map
SN11FGE	7	PE HOLD	2/28/2023 0:00	SLFU	SBL
SN79L84	19	PE HOLD	4/13/2022 0:00	KSDL	SBL
SN32EDQ	14	QA HOLD	12/23/2022 0:00	KDSD	Map
SN90DO4	4	PIE HOLD	5/2/2022 0:00	KDSD	SBL
SN13AFZ	25	PE HOLD	3/27/2023 0:00	KEKS	Map
SN86X2Z	20	PIE HOLD	5/22/2023 0:00	DTLS	SBL
SN87EE2	17	PIE HOLD	2/20/2022 0:00	SFSK	Map
SN36WA6	9	QA HOLD	2/13/2023 0:00	KELK	Map
SN25UPD	15	DISPO	9/23/2022 0:00	DTLS	SBL
SN77LP0	22	PE HOLD	4/18/2022 0:00	KSDL	Map
SN31XZP	7	QA HOLD	11/2/2022 0:00	KSDL	Map
SN19QSM	21	QA HOLD	4/15/2023 0:00	KEKS	SBL
SN85B7F	23	PE HOLD	5/23/2023 0:00	UMXS	Map
SN44U7L	25	PIE HOLD	12/23/2022 0:00	SFSK	SBL
SN64KW8	19	QA HOLD	10/11/2022 0:00	SLFU	SBL
SN15DCS	21	DISPO	8/12/2022 0:00	XLFU	Map
SN88JGH	6	QA HOLD	7/6/2022 0:00	BLUD	Map
SN39U0S	11	DISPO	6/7/2022 0:00	SFSK	Map
SN87S2X	16	PIE HOLD	11/5/2022 0:00	KELK	SBL
SN68XZU	1	PIE HOLD	3/25/2023 0:00	UFLU	Map
SN23YCX	14	PIE HOLD	10/1/2022 0:00	SLFU	Map
SN97LWV	14	PIE HOLD	9/21/2022 0:00	UX2M	SBL
SN94UDG	10	QA HOLD	5/7/2022 0:00	IEKW	Map
SN21N98	18	PE HOLD	6/27/2022 0:00	DTLS	Map
SN92LRS	12	QA HOLD	1/22/2022 0:00	UMXS	Map
SN47JKK	22	QA HOLD	4/1/2023 0:00	KSLE	SBL
SN65BHQ	24	PIE HOLD	9/30/2022 0:00	KSLE	Map
SN94YRG	11	QA HOLD	4/20/2022 0:00	BLUD	Map
SN13VGK	9	DISPO	5/22/2022 0:00	UMXS	Map
SN80ZJR	25	PE HOLD	8/27/2022 0:00	KSLE	Map
SN68NJ6	19	PIE HOLD	7/31/2022 0:00	KSLE	Map
SN95PB5	6	PE HOLD	4/24/2023 0:00	UFLU	Map
SN31I32	10	PE HOLD	2/13/2022 0:00	SFSK	SBL
SN29V77	7	PIE HOLD	3/18/2022 0:00	SLFU	SBL
SN33FJ3	21	PIE HOLD	1/27/2022 0:00	UMXS	SBL
SN84S2I	9	PE HOLD	1/21/2023 0:00	BLUD	Map
SN45YY4	13	DISPO	6/30/2022 0:00	UX2M	Map
SN87CYH	18	QA HOLD	1/8/2022 0:00	IEKW	SBL
SN15JJ6	18	QA HOLD	11/20/2022 0:00	SLFU	SBL
SN36B6L	2	PE HOLD	9/3/2022 0:00	KELK	Map
SN67X0L	1	PIE HOLD	9/30/2022 0:00	KEKS	Map
SN54BYJ	3	DISPO	7/10/2022 0:00	KSDL	SBL
SN51HAC	6	PE HOLD	9/2/2022 0:00	SFSK	Map
SN26HJS	12	PE HOLD	10/17/2022 0:00	KELK	Map
SN43UW0	4	PIE HOLD	12/22/2022 0:00	KDSD	SBL
SN61VFE	3	PE HOLD	12/10/2022 0:00	SFSK	Map
SN99HR7	25	DISPO	2/6/2022 0:00	SLFU	SBL
SN65IRF	5	PE HOLD	2/25/2022 0:00	SLFU	SBL
SN27SOP	13	QA HOLD	2/26/2022 0:00	KSLE	SBL
SN66Y2B	23	DISPO	2/5/2022 0:00	KSDL	Map
SN49MO8	5	PIE HOLD	10/2/2022 0:00	KELK	SBL
SN69BEK	15	QA HOLD	2/8/2023 0:00	KEKS	Map
SN41G9Z	19	PIE HOLD	6/5/2023 0:00	SFSK	Map
SN47YE8	16	DISPO	10/30/2022 0:00	DTLS	Map
SN72YFT	23	PE HOLD	8/11/2022 0:00	DTLS	Map
SN34IZF	17	QA HOLD	6/10/2022 0:00	XLFU	Map
SN20L3Y	25	DISPO	1/1/2023 0:00	KELK	Map
SN11ZRF	22	QA HOLD	12/1/2022 0:00	UX2M	Map
SN84TX0	2	DISPO	3/4/2022 0:00	KSDL	SBL
SN41OWC	6	QA HOLD	1/28/2022 0:00	UX2M	SBL
SN49M6K	21	PE HOLD	1/15/2023 0:00	SLFU	Map
SN99V0B	18	DISPO	7/9/2022 0:00	KEKS	Map
SN86B99	11	PIE HOLD	1/15/2022 0:00	KSDL	Map
SN40SHV	6	PE HOLD	4/14/2022 0:00	SLFU	Map
SN78N3L	16	QA HOLD	7/10/2022 0:00	SFSK	SBL
SN69I8H	16	QA HOLD	7/28/2022 0:00	KELK	Map
SN22BID	21	DISPO	9/24/2022 0:00	BLUD	SBL
SN96WHE	17	PE HOLD	2/21/2023 0:00	KEKS	SBL
SN25UG8	23	DISPO	1/14/2023 0:00	DTLS	SBL
SN73RLY	17	PIE HOLD	3/13/2022 0:00	UFLU	SBL
SN66LV2	22	QA HOLD	3/27/2022 0:00	IEKW	Map
SN53B4T	6	QA HOLD	10/22/2022 0:00	IEKW	Map
SN89PSJ	6	DISPO	4/30/2022 0:00	KSLE	SBL
SN90OBH	9	QA HOLD	8/4/2022 0:00	DTLS	Map
SN69FLN	23	PE HOLD	12/8/2022 0:00	UMXS	Map
SN26CPB	14	PIE HOLD	5/14/2023 0:00	KELK	SBL
SN81EC4	16	DISPO	2/10/2023 0:00	KSLE	Map
SN28WWL	19	PIE HOLD	6/17/2022 0:00	KELK	Map
SN33J95	25	PIE HOLD	4/1/2022 0:00	KELK	Map
SN53NMN	15	PIE HOLD	1/24/2022 0:00	UFLU	Map
SN92PY9	2	QA HOLD	2/1/2022 0:00	SFSK	SBL
SN52JAU	21	DISPO	2/3/2023 0:00	UFLU	SBL
SN98LTW	13	PE HOLD	5/31/2022 0:00	KSLE	Map
SN16PCO	17	PE HOLD	1/12/2022 0:00	KDSD	SBL
SN13XW6	25	DISPO	11/21/2022 0:00	DTLS	Map
SN69SOR	11	PE HOLD	10/3/2022 0:00	SLFU	Map
SN85DXL	10	DISPO	10/13/2022 0:00	KSDL	Map
SN92MN9	20	DISPO	10/25/2022 0:00	SFSK	Map
SN77ZET	11	DISPO	3/25/2022 0:00	SFSK	Map
SN98HI7	25	QA HOLD	6/19/2022 0:00	KSLE	SBL
SN27TRT	24	PE HOLD	4/7/2022 0:00	UX2M	SBL
SN40B30	23	PIE HOLD	2/2/2022 0:00	IEKW	SBL
SN71IIJ	24	QA HOLD	10/12/2022 0:00	SFSK	SBL
SN10WZH	7	DISPO	3/15/2023 0:00	KSDL	Map
SN43PZP	14	PIE HOLD	2/8/2022 0:00	SFSK	SBL
SN88GO0	14	QA HOLD	9/15/2022 0:00	KSDL	Map
SN15KF8	25	DISPO	2/13/2022 0:00	KSLE	SBL
SN39IIZ	10	DISPO	1/24/2022 0:00	KELK	SBL
SN60KC1	21	DISPO	2/28/2023 0:00	IEKW	SBL
SN88G6V	2	DISPO	1/29/2022 0:00	UMXS	Map
SN74XS2	16	QA HOLD	4/13/2022 0:00	SFSK	Map
SN28T21	13	PIE HOLD	5/27/2022 0:00	KSLE	Map
SN76H09	21	QA HOLD	10/12/2022 0:00	KEKS	SBL
SN40AA0	24	QA HOLD	6/9/2022 0:00	XLFU	Map
SN52Q9F	16	PE HOLD	1/30/2022 0:00	DTLS	SBL
SN93TL6	24	PIE HOLD	1/4/2023 0:00	KDSD	SBL
SN63IR3	13	QA HOLD	1/9/2023 0:00	KSDL	SBL
SN32MBN	25	QA HOLD	9/3/2022 0:00	XLFU	SBL
SN36HV7	2	PIE HOLD	10/5/2022 0:00	KEKS	SBL
SN67KTH	9	PIE HOLD	1/20/2022 0:00	KEKS	SBL
SN12AVM	13	PIE HOLD	3/6/2022 0:00	IEKW	Map
SN31WRG	14	PIE HOLD	3/19/2022 0:00	IEKW	Map
SN62DEZ	1	QA HOLD	4/2/2022 0:00	KSDL	Map
SN32UBN	13	PIE HOLD	1/21/2023 0:00	UMXS	Map
SN56X2F	8	PE HOLD	1/30/2023 0:00	KELK	SBL
SN64LPT	9	PE HOLD	11/24/2022 0:00	XLFU	SBL
SN43NS5	10	QA HOLD	11/22/2022 0:00	BLUD	Map
SN92MZH	7	DISPO	1/29/2023 0:00	BLUD	SBL
SN80CX6	11	DISPO	12/30/2022 0:00	SFSK	Map
SN80GAT	7	QA HOLD	5/30/2022 0:00	SFSK	Map
SN45WMW	10	PIE HOLD	6/8/2023 0:00	KSDL	Map
SN76VLQ	2	PIE HOLD	11/2/2022 0:00	UX2M	Map
SN91M09	5	DISPO	2/19/2022 0:00	SFSK	SBL
SN75LF3	23	DISPO	4/7/2022 0:00	KSDL	Map
SN61K9S	17	DISPO	7/5/2022 0:00	UFLU	Map
SN63W8B	16	QA HOLD	7/29/2022 0:00	UMXS	Map
SN80JNP	8	PE HOLD	1/29/2023 0:00	XLFU	Map
SN49M5M	9	PE HOLD	4/29/2022 0:00	KSDL	SBL
SN29P99	8	PE HOLD	10/7/2022 0:00	UMXS	SBL
SN21WE4	25	PE HOLD	4/14/2022 0:00	BLUD	SBL
SN87W8I	11	PE HOLD	5/22/2023 0:00	BLUD	Map
SN21OMB	18	QA HOLD	3/6/2022 0:00	KSLE	Map
SN21IAI	1	PIE HOLD	9/7/2022 0:00	KDSD	SBL
SN27E00	22	PIE HOLD	3/5/2022 0:00	KSDL	Map
SN11U90	1	DISPO	6/15/2022 0:00	UX2M	Map
SN68W3J	23	PIE HOLD	1/30/2023 0:00	UFLU	SBL
SN59THH	3	PE HOLD	12/7/2022 0:00	IEKW	Map
SN18GU2	1	PE HOLD	7/13/2022 0:00	UX2M	Map
SN16UOZ	1	PIE HOLD	5/27/2022 0:00	KSDL	Map
SN83S96	4	PE HOLD	3/28/2022 0:00	UX2M	Map
SN14RP6	9	PE HOLD	10/22/2022 0:00	KELK	Map
SN88Y0R	2	DISPO	6/17/2022 0:00	KEKS	Map
SN61GNT	8	QA HOLD	3/11/2022 0:00	IEKW	SBL
SN82MIG	11	DISPO	4/25/2022 0:00	UMXS	Map
SN70YRZ	24	PE HOLD	11/8/2022 0:00	BLUD	Map
SN27A0A	20	PIE HOLD	9/9/2022 0:00	DTLS	Map
SN81WRZ	12	PIE HOLD	2/26/2023 0:00	KSDL	SBL
SN83FJA	21	QA HOLD	10/12/2022 0:00	KSDL	SBL
SN66GY4	3	DISPO	9/10/2022 0:00	IEKW	Map
SN55H8Y	18	PE HOLD	12/23/2022 0:00	KSDL	SBL
SN40RUE	7	QA HOLD	2/26/2022 0:00	UMXS	SBL
SN99MN3	12	PE HOLD	4/22/2023 0:00	UMXS	SBL
SN20XW7	19	PE HOLD	5/7/2022 0:00	DTLS	Map
SN51SMZ	6	QA HOLD	3/8/2022 0:00	XLFU	SBL
SN28BTR	9	DISPO	5/28/2022 0:00	KELK	Map
SN43AGO	25	QA HOLD	1/10/2023 0:00	KDSD	SBL
SN16G9R	6	DISPO	5/5/2023 0:00	UMXS	Map
SN92LI8	19	DISPO	5/2/2023 0:00	SFSK	SBL
SN49RX2	24	PE HOLD	4/17/2022 0:00	DTLS	Map
SN75J8E	2	PIE HOLD	1/7/2022 0:00	UX2M	SBL
SN85V3M	7	PIE HOLD	12/5/2022 0:00	IEKW	Map
SN58WN2	2	PE HOLD	2/17/2023 0:00	KEKS	SBL
SN65BU6	5	PE HOLD	8/23/2022 0:00	KELK	Map
SN91AP7	22	QA HOLD	3/31/2022 0:00	KEKS	Map
SN92LUJ	23	PE HOLD	11/21/2022 0:00	UMXS	Map
SN68OGQ	25	QA HOLD	11/12/2022 0:00	UFLU	SBL
SN25Y45	20	PE HOLD	6/6/2022 0:00	KELK	Map
SN66IAW	21	PE HOLD	3/15/2023 0:00	KELK	Map
SN82I8H	11	PIE HOLD	1/29/2022 0:00	UMXS	SBL
SN10T1L	12	DISPO	10/14/2022 0:00	KSLE	SBL
SN92WLI	8	PIE HOLD	1/24/2023 0:00	SLFU	SBL
SN24BK4	23	PIE HOLD	12/19/2022 0:00	BLUD	SBL
SN22HR2	25	PE HOLD	7/1/2022 0:00	XLFU	Map
SN10GHG	4	DISPO	7/20/2022 0:00	XLFU	Map
SN92GJE	21	PE HOLD	6/1/2022 0:00	XLFU	SBL
SN90BF6	1	PIE HOLD	1/30/2023 0:00	KSLE	Map
SN12C0C	3	QA HOLD	4/25/2023 0:00	KELK	SBL
SN12VX6	9	DISPO	8/18/2022 0:00	UFLU	Map
SN43D7Z	8	QA HOLD	10/19/2022 0:00	KSDL	Map
SN98AE9	16	PIE HOLD	9/7/2022 0:00	KSDL	Map
SN71YGM	5	DISPO	4/11/2022 0:00	UMXS	SBL
SN56WJ9	20	DISPO	5/31/2022 0:00	XLFU	Map
SN61BN7	3	QA HOLD	8/15/2022 0:00	KEKS	Map
SN55Y56	19	DISPO	3/14/2022 0:00	KEKS	SBL
SN66TE6	14	DISPO	1/14/2023 0:00	KSDL	Map
SN23GNU	1	QA HOLD	11/29/2022 0:00	KSDL	Map
SN81PHB	17	DISPO	6/15/2022 0:00	KSDL	Map
SN43LDZ	5	PIE HOLD	8/25/2022 0:00	KSDL	SBL
SN53DJC	20	PIE HOLD	3/6/2022 0:00	UX2M	SBL
SN17Q9B	4	PIE HOLD	7/9/2022 0:00	UMXS	Map
SN43FHX	21	PE HOLD	8/1/2022 0:00	UX2M	Map
SN77T5G	18	PE HOLD	1/15/2023 0:00	DTLS	Map
SN92VQL	14	QA HOLD	3/3/2022 0:00	KSLE	Map
SN85CPM	13	PIE HOLD	5/15/2023 0:00	DTLS	Map
SN99OU9	4	QA HOLD	12/3/2022 0:00	KEKS	Map
SN82CJA	17	PE HOLD	9/17/2022 0:00	KSDL	SBL
SN90JDN	3	QA HOLD	5/3/2022 0:00	KDSD	SBL
SN97U5N	24	QA HOLD	3/26/2022 0:00	UFLU	Map
SN52UJZ	14	PIE HOLD	12/7/2022 0:00	BLUD	SBL
SN65OI3	15	PE HOLD	11/24/2022 0:00	KSDL	Map
SN31H6L	19	QA HOLD	9/29/2022 0:00	KSLE	Map
SN80GRI	18	PE HOLD	5/3/2022 0:00	KSDL	SBL
SN43DIP	10	DISPO	4/5/2023 0:00	KEKS	SBL
